address,spamcount,txcount
0xE9632c152E4323460f7f5011B9B14D219933af58,0,1
0xf859d56d86Ec0E378d766C961d738A9dc9283FA4,0,1
0x73b2A54bBc431bf09Fe0fE6a2E88037d02CB0045,0,1
0x21ebF2B56dA5E88FcbfC91Ab1d5D2C7780481EDb,0,1
0xb8ABa63615bC1f56218640632208c7B274a59581,0,1
0xAd4c980967445bc5A46943A518492058f2CCD6e8,0,1
0x465a693147c1bC3F0eaF69Ae23E999b8A26f23D2,0,1
0x9B814233894Cd227f561B78Cc65891AA55C62Ad2,0,1
0xC73cd7820beB2c208b46c4B01f00732A1Cb3c085,0,1
0x78f49DB25c0ba00045D082215f443154444d3aEC,0,1
0x8E0E94a106315b6E70250DdB97383CD38A5dbCDC,0,1
0xF9aC7e70872Ebd52185Df2C5E514F3561166a27b,0,1
0x8eB82F40759d321475c49A46FE35206899404Cd6,0,1
0xe7804c37c13166fF0b37F5aE0BB07A3aEbb6e245,0,1
0x4Bb411B2f8d2Eb655084F877072ef793a1DfBe5f,0,1
0xa4a6fcb5dF72529d4a16CF091964D1cF50cCDAA2,0,1
0xD8Fc6F1fBA61939b6095e5F392C1910E22FDfCc3,0,1
0xc6cC96A8DFB673C8C86F920cC4E5511608A738e8,0,1
0x597b0E20AAFfc9ca204791435a0BF64E01Bd38d8,0,1
0x18e06639714159d6aa429652ec2481A692C397E1,0,4
0x68A6d594debE385917b4de6f9EBC363c8525e3eB,0,1
0xa620bA01fd73B13968D3d2f03bcfD3D8E41472d2,0,1
0x3d483D29F42B80FFcfD8cFa4c47c60a59A7F2EE0,0,1
0xbe82F6163ae0017D1998EBeC9F5cb0456a70Cf04,0,4
0x4a73a48936121232302bBC8697Fb3aaB09a40a75,0,1
0x61D41eAC72358A728D86971B1727d4534AEe8483,0,1
0x6A046A0B16dD70d3f87F488FC3B78D0dEA3d2a22,0,1
0x3b5622786fd36ABDe0695717eA63793685AE6d61,0,1
0x20A4a776e884403040522f6C7C34ADdc059E4181,0,1
0xF099DC57903636abA0C60e085DC5643174431D95,0,1
0xB2913023Ece63B7486361CeE75810F5dAF8df8A7,0,1
0xcAD1D94fC4334f92CCEEF896B06e4e5dcA72E08e,0,1
0x650D79E4799922198FF6110b739CCa7cE62588DE,0,1
0x704e77a88Fc557576B65C2807be354133813a02C,0,1
0x14f6Bd8Ef5F4738D80e768AF66006391467b2bC0,0,1
0xd03330074355eb1A95942CD438Efb065fA024CBa,0,1
0x2C2E167cf2b56aa01c3C28cBAD786d114Ac4296E,0,1
0x554cFA2E2846B3A24B84df29c81ae662fF42d88d,0,2
0x9183918B32f148E2b7Fd75374Bf05497Dde204FA,0,1
0xC91E6A8012744966FCF305E7a3807471f168695f,0,1
0x2848fC90Eda9D1165c4e5ac1C48E5172A5Cec7eC,0,1
0x552139E695410302d570Beb7f13d8EEF22934aee,0,1
0x9AaF9C9f23e0e911989ded85BbC1F450B103AD61,0,1
0x0e935011582070a7C1873B5aF9b81222FffBBe50,0,1
0x9FDC51011E490bcC38C63772e37761F5E2Ca3293,0,1
0xD63DCB05d70Be45A72aFCfD5119767A8Ebd70092,0,1
0xdeE94c822a308C7f5A23ac05b7aebbcf7611c2D5,0,1
0xe06Fe1EFc65807D9b6f7faf13C0F13ad64FFdb67,0,1
0x7a35f93681734db1F91128645644e63F80F43782,0,1
0x27CBb7414f37319E52cdC0aC3E36fd05F490d390,0,1
0x3DEC0476E2ba5c0bF5544c2a49FE635c0850b0fc,0,1
0x15E09c3aC5539a582537c7bC9d3f80D814EA5d39,0,1
0xC02b159f2e549e19A214fAA4297614C93Aa14bD8,0,1
0x412e3AAc8CCdcA325565AEb5DA55B8B6EFDB3524,0,1
0x5929f101D6A8BB20832980980234Fc5aE5d6C46E,0,1
0x7fc8C0d472B0D55639699D2D476533586e9d0957,0,1
0x1d113Ca6E7607c00bEfeA8F8898ECb7FeA3B9e5d,0,1
